collision_severity,road_type,speed_limit,urban_or_rural_area,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,number_of_vehicles,number_of_casualties,vehicle_type_mode,any_skidding,avg_vehicle_age,time_sin,time_cos,day_sin,day_cos,speed_x_area
3,6,30,2,19,4,1,1,1,0,1,1,9,0,5.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,60
3,6,30,1,13,4,1,1,1,0,2,1,9,0,9.0,-0.9713420698132614,0.23768589232617307,-2.4492935982947064e-16,1.0,30
3,1,50,2,0,4,4,1,1,0,1,1,19,1,12.0,0.3007057995042731,0.9537169507482269,-0.433883739117558,-0.9009688679024191,100
3,6,50,2,0,-1,6,1,1,0,2,1,9,1,7.0,-0.9537169507482267,-0.3007057995042738,0.9749279121818236,-0.22252093395631434,100
3,1,30,1,0,4,4,1,2,0,2,1,9,1,5.5,0.9914448613738105,-0.13052619222005138,0.9749279121818236,-0.22252093395631434,30
2,6,30,1,13,4,1,1,1,0,2,1,1,0,3.5,-0.9288095528719243,-0.3705574375098359,-2.4492935982947064e-16,1.0,30
1,3,50,1,0,-1,4,1,1,0,2,3,8,5,2.5,0.6225146366376196,0.7826081568524139,-0.7818314824680299,0.6234898018587334,50
3,6,30,1,-1,9,1,1,9,0,2,1,3,9,9.5,-0.8433914458128855,-0.5372996083468242,-0.9749279121818236,-0.2225209339563146,30
3,3,40,1,0,1,1,1,1,0,3,2,9,0,8.666666666666666,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,40
3,6,30,1,-1,9,1,8,1,0,2,2,9,9,13.0,-0.8910065241883678,-0.4539904997395469,0.43388373911755823,-0.900968867902419,30
3,3,50,1,0,4,1,1,1,0,2,1,9,9,12.0,0.9426414910921783,-0.333806859233771,-2.4492935982947064e-16,1.0,50
3,6,30,1,13,4,1,1,1,0,1,1,3,0,9.0,-0.08280820751220438,-0.9965655024977614,0.43388373911755823,-0.900968867902419,30
3,6,20,1,0,-1,1,1,1,0,1,1,3,0,6.0,-0.9930684569549263,-0.1175373974578376,-0.433883739117558,-0.9009688679024191,20
3,6,30,1,13,4,4,2,2,0,1,1,9,0,4.0,-0.9961946980917455,0.08715574274765789,-0.7818314824680299,0.6234898018587334,30
3,9,20,1,16,4,1,1,1,0,2,1,3,9,2.0,-0.9238795325112868,-0.3826834323650895,0.9749279121818236,-0.22252093395631434,20
3,6,30,1,13,4,1,1,1,0,2,1,5,9,10.5,-0.8870108331782215,-0.46174861323503436,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,16,4,1,1,1,0,2,1,1,0,4.0,0.9238795325112867,-0.3826834323650897,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,0,-1,4,1,1,0,2,1,9,0,3.0,0.9914448613738104,0.1305261922200517,-0.9749279121818236,-0.2225209339563146,30
3,9,20,1,13,4,1,8,9,0,1,1,11,9,8.0,0.15643446504023098,-0.9876883405951377,-2.4492935982947064e-16,1.0,20
3,2,20,1,13,4,1,1,1,0,1,1,19,9,4.0,-0.7313537016191701,-0.6819983600624989,-0.7818314824680299,0.6234898018587334,20
3,1,30,1,0,2,1,1,1,0,2,1,9,9,12.5,0.21643961393810318,-0.9762960071199333,0.43388373911755823,-0.900968867902419,30
3,9,30,1,17,2,1,1,1,0,2,1,9,9,13.0,-0.9743700647852351,-0.22495105434386525,-0.9749279121818236,-0.2225209339563146,30
2,6,30,1,13,2,4,1,1,0,2,2,5,0,12.5,-0.6427876096865396,0.7660444431189778,-0.9749279121818236,-0.2225209339563146,30
3,6,20,1,13,4,4,1,1,0,2,1,3,0,4.5,-0.9396926207859085,0.34202014332566816,-2.4492935982947064e-16,1.0,20
2,6,20,1,0,-1,7,9,2,0,2,1,3,0,10.0,-0.9006982393225882,0.43444525740441653,0.9749279121818236,-0.22252093395631434,20
2,6,20,1,13,4,1,1,1,17,1,2,9,0,10.0,-0.9807852804032304,0.1950903220161283,0.43388373911755823,-0.900968867902419,20
3,6,20,1,13,4,1,1,2,0,2,1,1,0,2.5,0.8433914458128858,-0.5372996083468236,0.43388373911755823,-0.900968867902419,20
3,6,40,1,13,4,4,1,1,0,2,2,9,1,3.0,0.3296906452627873,0.9440890203927842,-0.7818314824680299,0.6234898018587334,40
3,6,30,1,13,4,1,1,1,0,2,1,1,0,8.0,-0.9990482215818578,0.043619387365335764,0.9749279121818236,-0.22252093395631434,30
3,9,30,1,0,-1,1,1,1,0,2,1,1,9,3.5,-0.9238795325112868,-0.3826834323650895,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,13,4,4,2,2,0,1,3,9,0,4.0,-0.6527597524627228,0.7575649843840493,0.43388373911755823,-0.900968867902419,30
3,6,30,1,16,2,4,1,2,0,2,1,4,5,5.5,-0.8410390129643927,0.5409744713679937,-0.7818314824680299,0.6234898018587334,30
3,3,30,1,0,4,4,8,2,0,2,1,9,0,7.0,-0.9925461516413221,-0.12186934340514717,0.9749279121818236,-0.22252093395631434,30
3,6,20,1,13,4,4,1,1,0,2,1,5,0,2.0,-0.9238795325112866,0.38268343236509,0.43388373911755823,-0.900968867902419,20
3,6,20,1,16,2,4,1,1,0,2,3,9,0,4.0,0.7518398074789773,0.659345815100069,-2.4492935982947064e-16,1.0,20
3,6,20,1,13,2,5,1,1,0,1,1,19,0,1.0,0.0697564737441253,0.9975640502598242,0.7818314824680298,0.6234898018587336,20
3,6,20,1,16,2,4,8,4,21,2,2,9,0,9.0,0.8767267557075077,0.48098876891938774,-0.433883739117558,-0.9009688679024191,20
3,6,20,1,-1,9,1,2,2,0,2,1,1,9,2.5,0.5807029557109399,-0.8141155183563191,-0.9749279121818236,-0.2225209339563146,20
2,6,20,1,13,4,1,1,1,0,1,1,11,0,3.0,-0.44619781310980877,-0.8949343616020251,0.43388373911755823,-0.900968867902419,20
3,6,20,1,19,4,1,1,1,0,2,1,9,1,0.5,0.19509032201612816,-0.9807852804032304,-2.4492935982947064e-16,1.0,20
3,6,20,1,0,4,4,1,1,0,2,1,5,0,8.0,-0.999914327574007,0.01308959557134433,-0.7818314824680299,0.6234898018587334,20
3,9,30,1,-1,9,4,9,9,0,3,2,9,9,1.3333333333333333,0.573576436351046,0.8191520442889918,0.7818314824680298,0.6234898018587336,30
3,6,20,1,-1,9,1,2,2,0,2,1,9,9,2.0,-0.23768589232617313,-0.9713420698132614,0.7818314824680298,0.6234898018587336,20
3,6,30,1,-1,4,4,1,1,0,2,1,9,0,6.0,-0.9563047559630354,0.2923717047227367,0.7818314824680298,0.6234898018587336,30
3,6,20,1,13,4,1,1,1,0,2,1,5,0,9.5,-0.4226182617406993,-0.90630778703665,-0.433883739117558,-0.9009688679024191,20
3,3,30,1,19,4,1,1,1,0,2,1,3,1,5.5,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,0,-1,1,1,1,0,1,1,19,0,3.0,-0.9840406976462908,-0.17794354547384236,0.9749279121818236,-0.22252093395631434,30
3,2,30,1,0,-1,4,1,2,0,2,1,2,0,0.0,-0.9713420698132614,0.23768589232617307,0.43388373911755823,-0.900968867902419,30
3,2,20,1,0,-1,4,1,1,0,1,1,9,0,7.0,-0.7518398074789777,0.6593458151000684,-2.4492935982947064e-16,1.0,20
3,6,30,1,16,4,1,1,1,0,1,1,9,0,10.0,0.7518398074789774,-0.6593458151000688,0.43388373911755823,-0.900968867902419,30
3,6,40,1,17,2,1,1,1,0,2,1,8,0,7.0,-0.598324600570659,-0.8012538126910607,-0.433883739117558,-0.9009688679024191,40
3,3,40,1,19,2,4,1,1,0,2,1,9,0,14.5,-0.2376858923261735,0.9713420698132613,-0.9749279121818236,-0.2225209339563146,40
3,9,30,1,-1,9,4,9,9,0,1,1,3,9,3.0,0.8571673007021123,-0.5150380749100543,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,13,4,1,1,2,0,1,1,11,0,12.0,0.05233595624294381,-0.9986295347545738,0.7818314824680298,0.6234898018587336,30
3,3,20,1,0,-1,1,1,2,0,2,1,9,1,4.5,0.7223639620597556,-0.6915130557822693,0.7818314824680298,0.6234898018587336,20
3,9,20,1,13,4,1,9,9,0,2,1,3,0,14.0,0.7283709698824006,-0.6851829903263589,-0.7818314824680299,0.6234898018587334,20
3,2,20,1,13,2,4,1,1,0,2,1,3,9,5.0,-0.608761429008721,0.7933533402912349,-0.7818314824680299,0.6234898018587334,20
2,6,30,1,13,4,4,1,1,0,2,1,3,1,3.5,-0.9135454576426008,0.40673664307580054,0.7818314824680298,0.6234898018587336,30
2,6,30,1,17,2,1,1,1,0,2,1,1,0,0.0,-0.9883615104677607,-0.15212338618991714,-0.433883739117558,-0.9009688679024191,30
3,9,30,1,-1,2,4,1,9,0,2,1,1,9,7.0,0.3826834323650898,0.9238795325112867,-2.4492935982947064e-16,1.0,30
3,9,20,1,16,4,4,9,9,0,2,1,3,9,4.5,-0.9914448613738104,0.13052619222005213,0.43388373911755823,-0.900968867902419,20
3,3,30,1,13,4,1,1,1,0,2,1,1,0,0.5,-0.3826834323650892,-0.923879532511287,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,13,4,1,1,1,0,2,1,9,9,7.0,0.026176948307873423,-0.9996573249755573,0.7818314824680298,0.6234898018587336,30
3,6,30,1,0,-1,1,1,1,0,2,1,9,9,6.5,-0.4226182617406993,-0.90630778703665,-2.4492935982947064e-16,1.0,30
3,6,20,1,13,4,1,1,1,0,1,1,9,0,3.0,-0.5187732581605212,-0.8549118706729467,-0.9749279121818236,-0.2225209339563146,20
1,6,30,1,16,2,1,1,1,0,1,2,3,0,14.0,0.7688418320734596,-0.6394390019805847,-0.9749279121818236,-0.2225209339563146,30
3,6,20,1,13,4,1,2,2,0,2,1,1,9,5.5,0.5983246005706592,-0.8012538126910606,-0.9749279121818236,-0.2225209339563146,20
3,6,30,1,13,2,4,1,1,0,1,1,3,0,7.0,-0.9713420698132613,-0.23768589232617343,0.43388373911755823,-0.900968867902419,30
3,6,20,1,13,4,1,1,1,0,2,2,9,0,12.5,-0.41865973753742813,-0.9081431738250813,-0.433883739117558,-0.9009688679024191,20
3,6,20,1,16,4,4,1,1,0,2,1,1,5,1.5,-0.9762960071199334,-0.21643961393810282,-0.7818314824680299,0.6234898018587334,20
2,6,20,1,0,-1,1,1,1,0,3,2,9,0,21.666666666666668,-0.5913096483635824,-0.8064446042674825,-0.7818314824680299,0.6234898018587334,20
3,3,30,1,0,2,1,1,1,0,2,1,2,5,3.5,-0.4305110968082953,-0.9025852843498605,-0.9749279121818236,-0.2225209339563146,30
3,9,30,1,13,4,1,1,1,0,2,5,9,9,2.5,-0.5187732581605212,-0.8549118706729467,-0.7818314824680299,0.6234898018587334,30
3,6,20,1,0,-1,1,1,1,19,2,1,8,9,4.5,-0.9600498543859287,0.279829014030992,-2.4492935982947064e-16,1.0,20
3,9,20,1,0,-1,4,1,1,0,2,1,3,9,3.5,0.9914448613738105,-0.13052619222005138,-2.4492935982947064e-16,1.0,20
3,2,40,2,0,-1,1,1,1,0,2,2,9,0,7.0,0.9320078692827986,-0.3624380382837014,0.7818314824680298,0.6234898018587336,80
3,3,50,1,0,-1,1,1,1,0,3,3,9,0,8.666666666666666,0.7372773368101241,-0.6755902076156602,0.43388373911755823,-0.900968867902419,50
3,6,30,1,13,4,1,2,2,0,2,1,2,1,6.0,0.9807852804032305,-0.19509032201612797,-0.9749279121818236,-0.2225209339563146,30
3,6,30,2,16,2,4,1,1,0,2,1,3,1,4.0,0.01308959557134444,0.999914327574007,-2.4492935982947064e-16,1.0,60
2,6,20,2,0,-1,1,1,2,0,1,1,1,0,7.0,0.5187732581605218,-0.8549118706729464,-2.4492935982947064e-16,1.0,40
3,6,20,1,13,4,1,1,1,0,2,1,3,1,6.0,-0.9588197348681932,0.2840153447039223,-0.7818314824680299,0.6234898018587334,20
3,2,20,1,0,2,1,1,1,0,1,1,1,9,7.0,0.8549118706729467,-0.5187732581605212,-0.9749279121818236,-0.2225209339563146,20
3,6,30,1,0,-1,1,1,1,0,2,1,3,5,1.5,-0.4226182617406993,-0.90630778703665,-0.7818314824680299,0.6234898018587334,30
3,6,20,1,13,4,4,1,1,0,2,1,1,9,5.0,-0.9440890203927844,0.32969064526278663,-0.433883739117558,-0.9009688679024191,20
3,6,30,1,16,4,1,1,1,0,2,2,9,0,10.5,-0.9411760152563707,0.3379167180033267,-2.4492935982947064e-16,1.0,30
3,6,30,1,19,4,1,1,1,0,2,3,9,0,17.5,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334,30
3,1,30,1,0,4,4,1,1,0,2,1,9,0,11.0,-0.7743926440821857,0.6327053285625159,0.9749279121818236,-0.22252093395631434,30
3,6,20,1,19,4,1,2,2,0,2,1,3,0,1.5,-0.3214394653031611,-0.9469301294951058,0.43388373911755823,-0.900968867902419,20
3,9,20,1,-1,9,7,9,9,0,1,1,1,9,7.0,-0.5555702330196022,0.8314696123025452,0.9749279121818236,-0.22252093395631434,20
3,6,30,1,0,-1,1,1,1,0,3,2,1,9,3.6666666666666665,0.6593458151000688,0.7518398074789774,-2.4492935982947064e-16,1.0,30
3,6,30,1,-1,9,1,1,1,0,2,1,8,9,11.0,0.4422886902190013,-0.8968727415326883,-0.433883739117558,-0.9009688679024191,30
3,2,20,1,0,2,4,1,1,0,2,1,3,5,1.0,-0.636078220277764,0.77162458338772,-0.7818314824680299,0.6234898018587334,20
3,3,20,1,0,2,1,1,1,0,2,1,9,0,1.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,20
3,6,20,1,16,2,4,1,1,0,2,1,3,0,8.5,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,20
3,6,30,1,0,-1,1,9,1,0,2,1,9,0,11.5,-0.9908658973868822,-0.13485093027372277,-0.9749279121818236,-0.2225209339563146,30
2,6,20,1,13,4,4,1,1,0,2,1,3,0,1.5,-0.36650122672429725,0.9304175679820246,-0.433883739117558,-0.9009688679024191,20
3,6,30,1,13,4,1,1,2,0,2,1,1,9,2.5,-0.4226182617406993,-0.90630778703665,-2.4492935982947064e-16,1.0,30
2,6,20,1,13,2,1,1,1,0,2,1,3,0,3.5,-0.410718852613477,-0.9117620435770887,0.9749279121818236,-0.22252093395631434,20
3,9,30,1,13,4,7,9,9,0,2,1,8,9,9.5,-0.48098876891938774,0.8767267557075077,-2.4492935982947064e-16,1.0,30
2,6,20,1,16,2,4,1,1,0,2,2,3,0,6.5,-0.785316930880745,0.619093949309834,0.9749279121818236,-0.22252093395631434,20
3,6,30,1,0,2,1,1,1,0,2,1,1,9,0.5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,30
2,6,20,1,16,2,1,1,1,0,2,1,1,9,2.5,-0.9998476951563913,-0.017452406437283498,-0.7818314824680299,0.6234898018587334,20
3,6,20,1,0,-1,1,1,1,0,3,1,3,0,5.666666666666667,-0.9986295347545738,-0.052335956242944306,0.43388373911755823,-0.900968867902419,20
3,6,20,1,13,2,1,1,1,0,1,1,1,0,7.0,-0.8703556959398996,-0.4924235601034672,-2.4492935982947064e-16,1.0,20
3,6,40,2,0,-1,1,1,1,0,3,2,9,0,9.0,0.8767267557075078,-0.48098876891938747,0.43388373911755823,-0.900968867902419,80
3,6,20,1,0,-1,1,1,1,0,2,1,1,0,7.0,0.8314696123025451,-0.5555702330196023,0.43388373911755823,-0.900968867902419,20
3,6,30,1,16,4,1,1,1,0,2,1,9,0,4.0,0.22069743502150113,-0.9753423205085127,0.43388373911755823,-0.900968867902419,30
2,3,30,1,16,2,1,1,1,0,2,1,1,0,7.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,30
3,6,60,2,0,-1,6,1,2,0,1,1,9,0,7.0,-0.9986295347545738,-0.052335956242944306,-0.433883739117558,-0.9009688679024191,120
3,6,60,2,0,-1,1,1,1,0,1,1,9,1,12.0,0.03925981575906895,-0.9992290362407229,-0.433883739117558,-0.9009688679024191,120
2,6,30,1,0,-1,4,1,1,0,1,1,3,0,4.0,-0.5735764363510465,0.8191520442889916,-0.433883739117558,-0.9009688679024191,30
3,6,30,2,13,4,1,1,1,0,2,2,9,0,5.0,-0.984807753012208,-0.17364817766693033,0.43388373911755823,-0.900968867902419,60
3,6,30,2,13,4,1,1,1,0,2,1,1,0,3.5,-0.601815023152048,-0.798635510047293,-0.7818314824680299,0.6234898018587334,60
2,6,60,2,0,-1,1,1,1,0,2,1,1,1,7.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,120
3,6,40,2,0,-1,1,1,1,0,2,1,9,0,9.5,0.4344452574044172,-0.9006982393225879,-0.433883739117558,-0.9009688679024191,80
2,6,30,1,13,4,4,1,1,0,2,1,3,0,5.5,-0.8968727415326884,0.442288690219001,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,13,4,1,1,1,0,2,1,1,0,-0.5,0.8767267557075078,-0.48098876891938747,-0.7818314824680299,0.6234898018587334,30
2,6,60,2,13,4,1,1,1,0,2,1,1,1,4.5,0.8681988144891423,-0.49621650367520825,-0.7818314824680299,0.6234898018587334,120
3,6,60,2,13,4,1,1,1,0,2,1,9,1,7.5,-0.8191520442889916,-0.5735764363510464,0.9749279121818236,-0.22252093395631434,120
3,6,30,1,19,-1,1,1,1,0,1,1,19,0,6.0,0.19080899537654497,-0.981627183447664,-0.7818314824680299,0.6234898018587334,30
3,6,30,2,0,4,1,1,2,13,2,1,5,0,6.5,0.5807029557109399,-0.8141155183563191,-2.4492935982947064e-16,1.0,60
3,3,60,2,0,-1,4,2,2,0,1,3,9,1,8.0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,120
2,6,60,2,13,4,1,1,1,0,2,2,9,1,4.5,0.9205048534524404,-0.3907311284892736,-0.433883739117558,-0.9009688679024191,120
3,6,30,1,17,4,1,1,1,0,2,1,1,0,4.5,-0.9238795325112868,-0.3826834323650895,-0.433883739117558,-0.9009688679024191,30
3,6,60,2,0,-1,6,1,2,0,3,1,9,0,11.666666666666666,-0.9063077870366498,0.4226182617406996,-0.7818314824680299,0.6234898018587334,120
2,6,40,2,0,4,5,1,1,0,2,1,8,1,7.0,0.3214394653031616,0.9469301294951057,-2.4492935982947064e-16,1.0,80
3,6,30,1,0,2,1,1,1,0,2,1,9,0,6.0,-0.9961946980917455,-0.08715574274765825,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,0,-1,1,1,1,0,1,2,9,0,2.0,-0.9600498543859287,0.279829014030992,0.7818314824680298,0.6234898018587336,30
3,3,70,2,0,-1,1,1,1,0,2,1,5,0,4.5,-0.44228869021900147,-0.8968727415326883,0.7818314824680298,0.6234898018587336,140
2,6,60,2,13,4,1,1,1,0,2,4,9,0,13.0,-0.9902680687415704,0.13917310096006547,-0.9749279121818236,-0.2225209339563146,120
3,1,40,2,0,4,1,1,1,0,2,1,1,0,6.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,80
3,6,30,1,0,-1,1,1,1,0,1,1,19,0,4.0,0.8503522249955631,-0.5262139236518693,-0.433883739117558,-0.9009688679024191,30
2,3,70,2,0,-1,1,1,1,0,2,2,9,0,5.5,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,140
3,6,30,2,0,-1,4,1,1,0,1,1,9,0,12.0,-0.9999619230641713,-0.008726535498373576,-0.9749279121818236,-0.2225209339563146,60
2,6,60,2,0,-1,1,1,2,0,2,3,9,0,12.5,-0.7283709698824001,-0.6851829903263593,-2.4492935982947064e-16,1.0,120
3,6,40,1,0,4,1,1,2,0,2,1,9,0,5.5,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,40
2,6,30,2,13,3,6,1,1,0,1,1,3,0,6.0,0.44619781310980877,0.8949343616020251,-0.433883739117558,-0.9009688679024191,60
3,6,40,2,13,4,6,1,1,0,1,1,9,0,11.0,0.6658816660008343,0.7460573750616994,-2.4492935982947064e-16,1.0,80
3,1,60,2,0,4,4,1,1,0,1,1,9,0,11.0,-0.043619387365335306,0.9990482215818578,-0.7818314824680299,0.6234898018587334,120
3,6,60,2,0,-1,1,1,1,0,2,1,1,0,7.0,0.4422886902190013,-0.8968727415326883,-0.7818314824680299,0.6234898018587334,120
2,7,50,1,0,4,1,1,1,0,2,1,9,0,13.0,-0.992546151641322,0.12186934340514768,-0.9749279121818236,-0.2225209339563146,50
3,6,30,1,13,4,1,1,2,0,2,1,1,0,7.0,-0.44619781310980877,-0.8949343616020251,0.43388373911755823,-0.900968867902419,30
2,6,60,2,0,-1,6,5,2,0,1,1,9,0,14.0,0.414693242656239,0.9099612708765432,-0.433883739117558,-0.9009688679024191,120
3,6,30,2,13,4,1,1,2,0,2,1,9,0,13.0,-0.8064446042674827,-0.5913096483635822,0.7818314824680298,0.6234898018587336,60
2,3,70,2,0,-1,1,1,1,0,3,4,9,0,11.0,-0.9978589232386035,-0.06540312923014362,-0.9749279121818236,-0.2225209339563146,140
3,6,30,1,13,4,1,1,1,0,3,1,9,0,3.333333333333333,-0.9222009716704517,-0.38671096163682095,-0.7818314824680299,0.6234898018587334,30
3,6,40,2,19,4,1,1,1,0,3,2,9,0,5.0,-0.5735764363510458,-0.819152044288992,-2.4492935982947064e-16,1.0,80
2,3,70,1,0,-1,1,1,1,0,2,1,9,0,1.5,-0.4067366430757998,-0.9135454576426011,-2.4492935982947064e-16,1.0,70
3,6,20,1,13,4,1,1,2,0,2,1,1,0,7.0,0.8012538126910607,-0.5983246005706591,-0.9749279121818236,-0.2225209339563146,20
3,6,30,1,13,4,4,1,2,0,2,1,3,0,2.5,-0.9790454724845837,-0.2036417511401782,-0.9749279121818236,-0.2225209339563146,30
3,6,60,2,13,4,1,1,1,0,4,2,9,0,4.25,0.7223639620597556,-0.6915130557822693,0.43388373911755823,-0.900968867902419,120
3,6,30,1,0,-1,4,1,2,0,2,2,9,0,15.0,-0.961261695938319,-0.2756373558169989,-0.7818314824680299,0.6234898018587334,30
3,6,30,2,0,-1,1,1,1,0,2,1,9,0,6.0,-0.8968727415326883,-0.44228869021900136,0.9749279121818236,-0.22252093395631434,60
3,9,30,2,0,-1,1,1,1,0,2,1,9,0,2.5,-0.5555702330196022,0.8314696123025452,-0.9749279121818236,-0.2225209339563146,60
3,6,50,2,0,-1,1,1,1,0,3,1,9,0,2.6666666666666665,0.8338858220671682,-0.5519369853120581,-0.7818314824680299,0.6234898018587334,100
3,3,70,2,0,-1,1,1,1,0,2,1,9,0,6.0,-0.9238795325112868,-0.3826834323650895,-2.4492935982947064e-16,1.0,140
3,6,30,1,13,4,4,1,1,0,2,2,3,0,10.5,-0.8314696123025455,0.5555702330196018,0.43388373911755823,-0.900968867902419,30
3,6,40,2,0,-1,1,1,1,0,2,1,9,0,9.0,-0.9469301294951056,-0.3214394653031618,-0.433883739117558,-0.9009688679024191,80
2,6,60,2,0,-1,1,1,1,0,2,2,9,0,10.0,-0.6819983600624984,-0.7313537016191706,-0.9749279121818236,-0.2225209339563146,120
3,6,30,1,16,2,1,1,1,0,1,1,9,0,12.0,0.894934361602025,-0.4461978131098088,-2.4492935982947064e-16,1.0,30
2,6,60,2,0,-1,1,1,1,0,1,1,1,0,7.0,0.24615329302899303,0.9692309097067544,-0.7818314824680299,0.6234898018587334,120
3,6,30,1,13,4,4,1,1,0,2,2,9,0,14.0,-0.09584575252022448,0.9953961983671787,0.9749279121818236,-0.22252093395631434,30
2,6,20,1,0,-1,1,1,1,0,1,1,9,0,7.0,-0.6087614290087207,-0.7933533402912352,-0.7818314824680299,0.6234898018587334,20
3,6,30,1,13,4,1,1,1,0,1,1,9,0,6.0,-0.9600498543859286,-0.27982901403099236,-0.7818314824680299,0.6234898018587334,30
3,3,30,1,0,-1,1,1,1,0,2,1,9,0,6.5,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,30
3,6,30,1,19,4,1,1,1,0,2,1,9,0,8.5,-0.743144825477394,-0.6691306063588585,0.43388373911755823,-0.900968867902419,30
3,6,30,1,0,4,1,1,1,0,1,1,9,0,3.0,0.7460573750616996,-0.6658816660008342,0.43388373911755823,-0.900968867902419,30
3,6,30,1,0,-1,1,2,2,0,2,2,9,0,1.5,-0.4027466898587371,-0.9153114791194472,-2.4492935982947064e-16,1.0,30
3,3,60,2,0,-1,4,1,1,0,2,2,9,0,8.5,0.04361938736533607,-0.9990482215818578,-0.7818314824680299,0.6234898018587334,120
3,6,30,1,0,-1,1,1,1,0,2,3,9,0,9.5,-0.9914448613738104,0.13052619222005213,-0.7818314824680299,0.6234898018587334,30
3,7,30,1,13,4,1,1,1,0,2,2,9,0,5.0,0.18223552549214772,-0.9832549075639545,-2.4492935982947064e-16,1.0,30
3,6,30,1,0,-1,1,1,1,0,2,1,4,1,13.5,-0.9992290362407229,-0.03925981575906901,-0.433883739117558,-0.9009688679024191,30
3,6,30,2,13,4,4,8,1,0,2,1,9,0,10.0,-0.8681988144891424,-0.4962165036752081,-2.4492935982947064e-16,1.0,60
3,6,30,1,0,-1,1,1,1,0,1,1,9,0,11.0,-0.9222009716704517,-0.38671096163682095,-0.7818314824680299,0.6234898018587334,30
3,6,60,2,0,-1,6,2,2,0,1,1,9,5,3.0,-0.4422886902190014,0.8968727415326883,0.7818314824680298,0.6234898018587336,120
3,6,30,2,0,-1,1,1,1,0,2,1,5,0,7.5,-0.9320078692827986,0.36243803828370147,-0.9749279121818236,-0.2225209339563146,60
3,6,30,1,13,4,1,1,1,0,2,1,9,0,1.5,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334,30
3,3,70,2,0,-1,1,1,1,0,2,1,9,0,9.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,140
3,6,30,2,19,4,1,1,1,0,2,1,5,0,3.5,0.9961946980917455,-0.08715574274765824,-2.4492935982947064e-16,1.0,60
2,3,70,2,0,-1,1,1,1,0,2,1,9,0,14.5,-0.7518398074789773,-0.6593458151000691,-0.433883739117558,-0.9009688679024191,140
3,6,30,1,19,4,1,2,1,0,3,1,9,0,11.666666666666666,0.1693495038490248,-0.9855560590580777,0.9749279121818236,-0.22252093395631434,30
3,3,70,2,0,-1,1,1,1,0,2,2,9,0,7.0,-0.3214394653031611,-0.9469301294951058,0.43388373911755823,-0.900968867902419,140
2,6,60,2,13,4,1,1,2,0,2,3,9,0,0.0,-0.7660444431189779,-0.6427876096865395,0.9749279121818236,-0.22252093395631434,120
3,6,30,2,18,4,1,1,1,0,2,1,9,5,8.5,0.04361938736533607,-0.9990482215818578,-2.4492935982947064e-16,1.0,60
3,6,50,2,0,-1,1,1,1,0,2,2,9,0,1.5,-0.9902680687415704,-0.13917310096006494,0.9749279121818236,-0.22252093395631434,100
3,6,30,1,16,4,1,1,1,0,2,2,9,1,7.0,-0.19509032201612792,-0.9807852804032305,-0.7818314824680299,0.6234898018587334,30
3,1,70,2,0,4,5,1,2,0,1,1,9,0,7.0,0.008726535498373935,0.9999619230641713,-0.433883739117558,-0.9009688679024191,140
3,6,30,1,16,4,1,1,1,0,2,1,9,0,11.5,-0.9902680687415704,0.13917310096006547,0.7818314824680298,0.6234898018587336,30
3,6,60,2,13,4,1,1,1,0,2,5,9,0,5.0,0.838670567945424,-0.5446390350150271,0.9749279121818236,-0.22252093395631434,120
3,6,40,2,0,-1,1,1,1,0,2,3,9,0,11.0,-0.9999619230641713,0.008726535498374096,-0.7818314824680299,0.6234898018587334,80
3,6,40,2,0,-1,1,1,2,0,1,1,9,0,8.0,0.9914448613738105,-0.13052619222005138,-0.9749279121818236,-0.2225209339563146,80
