collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2022548039522,2022,548039522,1,1,1,1,48,8,3,0,0,0,0,0,8,4,E01031980,-1,0,0.0585,0.9415,-1
2022061146976,2022,061146976,2,1,1,2,75,10,3,0,0,0,0,0,9,1,E01005009,3,1,0,1,-1
2022320415000,2022,320415000,1,1,2,1,44,7,3,0,0,1,0,0,9,1,E01033633,-1,0,0.08072,0.91928,-1
2022430498867,2022,430498867,1,1,2,1,20,4,2,0,0,1,0,0,9,5,E01016223,-1,0,1,0,-1
2022991154919,2022,991154919,2,2,1,2,44,7,3,0,0,0,0,0,9,9,-1,3,1,0,1,-1
2022010355511,2022,010355511,1,1,1,1,21,5,3,0,0,0,0,0,1,3,E01003617,-1,0,0,1,-1
2022311164428,2022,311164428,1,1,1,1,50,8,3,0,0,0,0,0,9,3,E01013932,3,1,0,1,-1
2022421187382,2022,421187382,2,1,1,1,46,8,2,0,0,0,0,0,9,10,E01021929,7,1,1,0,-1
2022501228253,2022,501228253,1,1,1,1,67,10,3,0,0,0,0,0,9,6,E01018764,3,1,0,1,-1
2022552200794,2022,552200794,2,1,2,2,25,5,3,0,0,1,0,0,9,10,E01015433,-1,0,0.00756,0.99244,-1
2022122200926,2022,122200926,2,1,1,1,25,5,3,0,0,0,0,0,4,7,E01027924,-1,0,0.09797,0.90203,-1
2022201275063,2022,201275063,1,1,1,1,26,6,3,0,0,0,0,0,9,2,E01010028,3,1,0,1,-1
2022421131771,2022,421131771,1,1,2,2,13,3,3,0,0,1,0,0,9,1,E01015897,3,1,0,1,-1
2022010393894,2022,010393894,1,1,1,1,18,4,3,0,0,0,0,0,3,2,E01003121,-1,0,0,1,-1
2022522204158,2022,522204158,1,1,1,1,75,10,3,0,0,0,0,0,9,10,E01014855,-1,0,0.02676,0.97324,-1
2022531225420,2022,531225420,3,1,1,2,42,7,3,0,0,0,0,0,9,7,E01022355,3,1,0,1,-1
2022141186596,2022,141186596,3,1,1,1,39,7,3,0,0,0,0,0,90,3,E01007720,3,1,0,1,-1
2022451252016,2022,451252016,1,1,1,1,16,4,2,0,0,0,0,0,1,7,E01030729,7,1,1,0,-1
2022440056316,2022,440056316,1,1,1,1,28,6,2,0,0,0,0,0,9,10,E01022624,-1,0,1,0,-1
2022451250908,2022,451250908,2,2,1,1,65,9,3,0,0,0,0,0,9,10,E01030642,3,1,0,1,-1
2022471252432,2022,471252432,2,2,1,2,56,9,2,0,0,0,0,0,9,6,E01021145,7,1,1,0,-1
202263C036022,2022,63C036022,1,1,1,2,79,11,2,0,0,0,0,0,9,8,W01000609,-1,0,1,0,-1
2022451237959,2022,451237959,1,1,1,1,33,6,2,0,0,0,0,0,19,9,E01030932,7,1,1,0,-1
2022010374131,2022,010374131,1,1,1,1,40,7,3,0,0,0,0,0,9,3,E01000403,-1,0,0,1,-1
2022131171225,2022,131171225,1,1,1,2,60,9,3,0,0,0,0,0,9,9,E01010764,3,1,0,1,-1
2022411267524,2022,411267524,2,1,1,2,40,7,3,0,0,0,0,0,9,6,E01023929,3,1,0,1,-1
2022440170348,2022,440170348,1,2,2,1,34,6,3,0,0,2,0,0,9,5,E01022842,-1,0,0.04371,0.95629,-1
2022461215935,2022,461215935,2,2,2,2,12,3,3,0,0,-1,0,0,9,4,E01024747,3,1,0,1,-1
2022070342473,2022,070342473,1,1,1,1,56,9,2,0,0,0,0,0,1,8,E01012528,-1,0,1,0,-1
2022522205010,2022,522205010,1,1,1,1,54,8,3,0,0,0,0,0,1,1,E01014653,-1,0,0.09092,0.90908,-1
2022041142954,2022,041142954,2,1,1,2,42,7,3,0,0,0,0,0,9,4,E01024933,3,1,0,1,-1
2022041224709,2022,041224709,1,1,1,2,23,5,3,0,0,0,0,0,9,2,E01025445,3,1,0,1,-1
2022461247789,2022,461247789,2,1,1,1,51,8,3,0,0,0,0,0,1,3,E01024307,3,1,0,1,-1
2022371251631,2022,371251631,2,2,1,1,37,7,3,0,0,0,0,0,9,5,E01033539,3,1,0,1,-1
2022546853422,2022,546853422,1,1,1,1,72,10,3,0,0,0,0,0,9,9,E01014956,-1,0,0.11227,0.88773,-1
2022061212662,2022,061212662,1,1,1,1,23,5,2,0,0,0,0,0,97,6,E01006227,5,1,1,0,-1
2022070477481,2022,070477481,2,2,1,2,19,4,3,0,0,0,0,0,9,6,E01007112,-1,0,0.01755,0.98245,-1
2022101224428,2022,101224428,1,2,2,1,18,4,3,0,0,1,0,0,9,6,E01027517,3,1,0,1,-1
2022201170976,2022,201170976,2,1,1,2,27,6,3,0,0,0,0,0,9,1,E01009351,3,1,0,1,-1
2022471203972,2022,471203972,1,2,2,1,12,3,3,0,0,1,0,0,9,10,E01031487,3,1,0,1,-1
2022231181588,2022,231181588,1,1,1,1,30,6,3,0,0,0,0,0,5,6,E01022211,3,1,0,1,-1
2022461202939,2022,461202939,2,3,2,2,25,5,3,0,0,1,0,0,9,4,E01033745,3,1,0,1,-1
2022010355233,2022,010355233,1,1,1,1,20,4,3,0,0,0,0,0,1,2,E01001705,-1,0,0,1,-1
2022522202792,2022,522202792,1,1,1,1,61,9,3,0,0,0,0,0,1,7,E01014525,-1,0,0.08082,0.91918,-1
2022010368379,2022,010368379,1,1,3,1,21,5,2,4,3,0,0,0,0,8,E01026855,-1,0,1,0,-1
2022991196684,2022,991196684,1,1,3,1,18,4,3,4,1,0,0,0,0,-1,-1,3,1,0,1,-1
2022371227718,2022,371227718,2,1,1,1,12,3,2,0,0,0,0,0,1,1,E01030250,7,1,1,0,-1
2022991218893,2022,991218893,1,1,1,1,54,8,2,0,0,0,0,0,5,6,E01008195,6,1,1,0,-1
2022421172892,2022,421172892,1,1,1,1,22,5,1,0,0,0,0,0,9,2,E01003735,1,1,0,0,-1
202260B001932,2022,60B001932,1,1,1,1,49,8,1,0,0,0,0,0,9,-1,-1,-1,0,0,0,-1
2022622200498,2022,622200498,2,2,1,1,27,6,3,0,0,0,0,0,9,3,W01001249,-1,0,0.00584,0.99416,-1
2022010359037,2022,010359037,1,1,2,2,60,9,3,0,0,0,4,0,11,2,E01002969,-1,0,0,1,-1
2022101225504,2022,101225504,2,1,2,2,65,9,3,0,0,0,4,0,11,1,E01008606,3,1,0,1,-1
2022061239125,2022,061239125,2,1,1,2,28,6,3,0,0,0,0,0,-1,-1,-1,3,1,0,1,-1
2022522203138,2022,522203138,1,1,1,1,59,9,3,0,0,0,0,0,-1,9,E01014559,-1,0,0.04603,0.95397,-1
2022031221605,2022,031221605,1,1,1,1,30,6,2,0,0,0,0,0,1,-1,-1,7,1,1,0,-1
2022010399236,2022,010399236,1,1,1,2,55,8,3,0,0,0,0,0,3,5,E01000211,-1,0,0,1,-1
2022421139471,2022,421139471,1,2,2,2,65,9,3,0,0,1,0,0,9,10,E01021366,3,1,0,1,-1
2022041197850,2022,041197850,1,1,1,1,36,7,2,0,0,0,0,0,9,1,E01012686,7,1,1,0,-1
2022231206233,2022,231206233,1,2,2,2,44,7,3,0,0,1,0,0,9,3,E01031059,3,1,0,1,-1
2022302201051,2022,302201051,2,1,2,2,13,3,3,0,0,1,0,0,9,8,E01033535,-1,0,0.04866,0.95134,-1
2022311247178,2022,311247178,1,1,1,2,56,9,3,0,0,0,0,0,9,8,E01028035,3,1,0,1,-1
2022461212404,2022,461212404,2,2,1,1,48,8,3,0,0,0,0,0,9,3,E01016152,3,1,0,1,-1
2022061194711,2022,061194711,2,1,1,1,38,7,3,0,0,0,0,0,9,2,E01011223,3,1,0,1,-1
2022131162267,2022,131162267,1,2,1,2,64,9,3,0,0,0,0,0,9,3,E01010835,3,1,0,1,-1
2022501177245,2022,501177245,1,1,1,1,25,5,3,0,0,0,0,0,9,5,E01018817,3,1,0,1,-1
2022522202689,2022,522202689,1,1,2,1,25,5,3,0,0,2,0,0,9,7,E01014538,-1,0,0.02568,0.97432,-1
2022522205230,2022,522205230,2,1,1,2,19,4,3,0,0,0,0,0,-1,8,E01033331,-1,0,0.06401,0.93599,-1
2022461149044,2022,461149044,2,1,1,1,22,5,3,0,0,0,0,0,19,5,E01023324,3,1,0,1,-1
2022101214870,2022,101214870,1,1,3,2,74,10,3,9,9,0,0,0,0,10,E01022465,3,1,0,1,-1
2022421262838,2022,421262838,2,1,3,2,30,6,3,9,9,0,0,0,0,8,E01021574,3,1,0,1,-1
2022010361996,2022,010361996,2,1,1,1,53,8,3,0,0,0,0,0,1,3,E01001742,-1,0,0,1,-1
2022061180968,2022,061180968,1,1,1,2,70,10,3,0,0,0,0,0,9,3,E01005878,3,1,0,1,-1
2022501177151,2022,501177151,1,2,2,2,23,5,3,0,0,0,0,0,19,3,E01020212,3,1,0,1,-1
2022461150089,2022,461150089,1,2,2,1,37,7,3,0,0,0,0,0,21,-1,-1,3,1,0,1,-1
2022622200135,2022,622200135,2,2,1,1,14,3,3,0,0,0,0,0,-1,6,W01001840,-1,0,0.05761,0.94239,-1
2022430534774,2022,430534774,1,1,3,1,11,3,3,5,2,0,0,0,0,7,E01032943,-1,0,0.13994,0.86006,-1
2022010375384,2022,010375384,2,1,1,1,39,7,2,0,0,0,0,0,3,5,E01004654,-1,0,1,0,-1
2022211177795,2022,211177795,1,1,2,2,22,5,3,0,0,2,0,0,8,-1,-1,3,1,0,1,-1
2022610025022,2022,610025022,1,1,2,2,38,7,3,0,0,2,0,0,8,3,W01001678,-1,0,0.00728,0.99272,-1
2022010353537,2022,010353537,1,1,2,2,-1,-1,3,0,0,2,0,0,9,-1,-1,-1,0,0,1,-1
2022440002100,2022,440002100,1,1,1,2,66,10,3,0,0,0,0,0,9,9,E01022755,-1,0,0.09144,0.90856,-1
2022010372634,2022,010372634,1,2,3,2,0,1,3,5,1,0,0,0,0,4,E01003043,-1,0,0,1,-1
2022010382940,2022,010382940,2,1,1,1,44,7,2,0,0,0,0,0,1,1,E01002773,-1,0,1,0,-1
2022010380564,2022,010380564,2,1,1,1,46,8,3,0,0,0,0,0,3,3,E01003264,-1,0,0,1,-1
2022351143794,2022,351143794,2,2,1,1,37,7,3,0,0,0,0,0,21,-1,-1,3,1,0,1,-1
2022010353131,2022,010353131,2,1,1,1,17,4,3,0,0,0,0,0,-1,3,E01001229,-1,0,0,1,-1
2022131167927,2022,131167927,1,1,3,2,78,11,2,5,3,0,0,2,0,4,E01010959,6,1,1,0,-1
2022201242747,2022,201242747,1,1,3,1,2,1,2,5,9,0,0,0,0,3,E01010042,7,1,1,0,-1
2022010382810,2022,010382810,2,1,1,1,44,7,2,0,0,0,0,0,1,8,E01004707,-1,0,1,0,-1
2022010361220,2022,010361220,1,1,1,1,25,5,3,0,0,0,0,0,3,5,E01001157,-1,0,0,1,-1
2022161189089,2022,161189089,1,2,2,2,24,5,1,0,0,2,0,0,9,2,E01013240,1,1,0,0,-1
2022622200557,2022,622200557,1,2,2,1,19,4,2,0,0,0,0,0,19,1,W01001400,-1,0,1,0,-1
2022320619510,2022,320619510,1,1,1,1,43,7,3,0,0,0,0,0,9,1,E01010995,-1,0,0.11044,0.88956,-1
202263C065422,2022,63C065422,1,1,1,1,26,6,3,0,0,0,0,0,9,-1,-1,-1,0,0.08581,0.91419,-1
2022471156605,2022,471156605,1,1,3,1,13,3,3,1,3,0,0,0,0,2,E01016944,3,1,0,1,-1
2022010399536,2022,010399536,2,1,1,1,29,6,3,0,0,0,0,0,3,4,E01001146,-1,0,0,1,-1
2022041229800,2022,041229800,2,2,2,2,8,2,3,0,0,2,0,0,9,10,E01004804,3,1,0,1,-1
2022041256658,2022,041256658,2,1,1,2,35,6,3,0,0,0,0,0,9,3,E01012676,3,1,0,1,-1
2022052203076,2022,052203076,1,8,2,2,34,6,3,0,0,2,0,0,9,-1,-1,-1,0,0.04948,0.95052,-1
2022111172253,2022,111172253,2,2,2,2,36,7,3,0,0,1,0,0,9,3,E01020834,3,1,0,1,-1
20225222SG433,2022,5222SG433,2,1,1,1,79,11,3,0,0,0,0,0,9,7,E01014962,-1,0,0.05866,0.94134,-1
2022201276870,2022,201276870,1,1,1,1,49,8,3,0,0,0,0,0,21,2,E01009994,3,1,0,1,-1
2022052200344,2022,052200344,2,1,1,2,32,6,3,0,0,0,0,0,-1,4,E01006554,-1,0,0.03843,0.96157,-1
2022010402176,2022,010402176,1,1,3,1,5,1,3,1,9,0,0,0,0,3,E01001752,-1,0,0,1,-1
2022461175578,2022,461175578,1,1,3,2,13,3,3,1,9,0,0,2,0,1,E01024240,3,1,0,1,-1
2022070209430,2022,070209430,1,1,1,2,38,7,3,0,0,0,0,0,1,7,E01012561,-1,0,0.15278,0.84722,-1
2022010363996,2022,010363996,1,1,1,1,34,6,3,0,0,0,0,0,3,3,E01002543,-1,0,0,1,-1
2022010370984,2022,010370984,1,1,1,1,30,6,3,0,0,0,0,0,3,7,E01000714,-1,0,0,1,-1
2022010356818,2022,010356818,1,1,1,2,22,5,3,0,0,0,0,0,9,3,E01003431,-1,0,0,1,-1
2022451257257,2022,451257257,1,1,1,1,35,6,2,0,0,0,0,0,9,9,E01030823,6,1,1,0,-1
2022991144028,2022,991144028,2,1,2,2,44,7,3,0,0,1,0,0,9,9,-1,3,1,0,1,-1
2022201261582,2022,201261582,2,1,1,1,37,7,2,0,0,0,0,0,1,-1,-1,7,1,1,0,-1
2022461247804,2022,461247804,2,1,1,1,36,7,3,0,0,0,0,0,1,1,E01024657,3,1,0,1,-1
2022010368462,2022,010368462,1,1,3,2,45,7,3,10,9,0,0,0,0,2,E01003179,-1,0,0,1,-1
2022010418519,2022,010418519,1,1,3,2,33,6,3,4,2,0,0,0,0,5,E01002849,-1,0,0,1,-1
2022010360336,2022,010360336,1,1,1,1,46,8,3,0,0,0,0,0,9,8,E01002382,-1,0,0,1,-1
2022302201275,2022,302201275,2,1,1,2,22,5,3,0,0,0,0,0,9,9,E01019474,-1,0,0.03813,0.96187,-1
2022311239463,2022,311239463,1,1,1,2,46,8,3,0,0,0,0,0,9,6,E01028236,3,1,0,1,-1
2022991162381,2022,991162381,2,1,2,2,65,9,3,0,0,0,3,0,11,-1,-1,3,1,0,1,-1
2022010360397,2022,010360397,1,1,3,1,3,1,2,5,1,0,0,0,0,2,E01000056,-1,0,1,0,-1
2022010375542,2022,010375542,1,1,1,1,23,5,3,0,0,0,0,0,3,4,E01004142,-1,0,0,1,-1
2022610050522,2022,610050522,1,1,1,1,25,5,3,0,0,0,0,0,3,3,W01001408,-1,0,0.19527,0.80473,-1
2022052202299,2022,052202299,1,2,1,1,59,9,3,0,0,0,0,0,5,1,E01006754,-1,0,0.26504,0.73496,-1
2022010404087,2022,010404087,2,1,1,1,23,5,2,0,0,0,0,0,1,10,E01028645,-1,0,1,0,-1
2022531238630,2022,531238630,2,1,2,2,18,4,3,0,0,2,0,0,9,1,E01022152,3,1,0,1,-1
2022010354789,2022,010354789,1,1,3,2,20,4,3,10,9,0,0,0,0,4,E01003212,-1,0,0,1,-1
2022421186095,2022,421186095,2,1,1,1,28,6,3,0,0,0,0,0,1,5,E01001737,3,1,0,1,-1
2022430443283,2022,430443283,2,1,1,2,68,10,3,0,0,0,0,0,1,-1,-1,-1,0,0.14257,0.85743,-1
2022010391018,2022,010391018,1,1,1,1,26,6,3,0,0,0,0,0,3,3,E01004325,-1,0,0,1,-1
2022010363095,2022,010363095,1,1,1,2,22,5,3,0,0,0,0,0,9,5,E01030640,-1,0,0,1,-1
2022052200312,2022,052200312,2,1,1,2,59,9,2,0,0,0,0,0,9,8,E01007103,-1,0,1,0,-1
2022361163970,2022,361163970,2,1,1,2,60,9,3,0,0,0,0,0,9,10,E01026540,3,1,0,1,-1
2022421146566,2022,421146566,2,1,1,2,56,9,2,0,0,0,0,0,1,6,E01021562,6,1,1,0,-1
2022430256512,2022,430256512,1,1,1,1,27,6,3,0,0,0,0,0,1,10,E01028563,-1,0,0.0389,0.9611,-1
2022471129053,2022,471129053,1,1,1,2,25,5,3,0,0,0,0,0,9,6,E01004529,3,1,0,1,-1
2022440272843,2022,440272843,2,1,1,2,57,9,2,0,0,0,0,0,1,4,E01023106,-1,0,1,0,-1
2022451192879,2022,451192879,2,4,1,1,55,8,3,0,0,0,0,0,9,3,E01031556,3,1,0,1,-1
2022351251258,2022,351251258,2,1,1,1,29,6,2,0,0,0,0,0,1,6,E01017973,7,1,1,0,-1
2022440102748,2022,440102748,2,1,1,2,57,9,3,0,0,0,0,0,1,8,E01032845,-1,0,0.15169,0.84831,-1
2022061232287,2022,061232287,2,3,1,2,52,8,3,0,0,0,0,0,9,1,E01005324,3,1,0,1,-1
2022201267850,2022,201267850,2,2,1,1,63,9,3,0,0,0,0,0,9,7,E01010394,3,1,0,1,-1
2022471244168,2022,471244168,1,2,3,1,38,7,3,10,5,0,0,0,0,7,E01031368,3,1,0,1,-1
202260B158331,2022,60B158331,1,1,3,2,62,9,3,6,9,0,0,0,0,-1,-1,-1,0,0.09034,0.90966,-1
2022031199072,2022,031199072,1,1,1,1,27,6,3,0,0,0,0,0,9,7,E01019104,3,1,0,1,-1
2022440268292,2022,440268292,2,3,1,1,49,8,2,0,0,0,0,0,19,3,E01016911,-1,0,1,0,-1
2022010415128,2022,010415128,2,1,1,2,17,4,3,0,0,0,0,0,-1,3,E01002057,-1,0,0,1,-1
2022031253012,2022,031253012,1,1,1,1,49,8,3,0,0,0,0,0,19,-1,-1,3,1,0,1,-1
2022010392624,2022,010392624,1,1,1,1,31,6,3,0,0,0,0,0,3,1,E01004285,-1,0,0,1,-1
2022501212225,2022,501212225,1,1,1,1,16,4,3,0,0,0,0,0,2,4,E01020097,3,1,0,1,-1
2022991136393,2022,991136393,1,1,1,2,49,8,3,0,0,0,0,0,90,3,-1,3,1,0,1,-1
2022131131779,2022,131131779,1,1,3,2,90,11,2,5,3,0,0,2,0,10,E01011711,7,1,1,0,-1
2022052200713,2022,052200713,2,1,1,1,48,8,3,0,0,0,0,0,1,2,E01006497,-1,0,0.09298,0.90702,-1
2022531176898,2022,531176898,1,1,1,1,48,8,2,0,0,0,0,0,4,8,E01022402,6,1,1,0,-1
2022461253806,2022,461253806,2,2,2,2,-1,-1,3,0,0,1,0,0,9,10,E01024386,3,1,0,1,-1
2022531151583,2022,531151583,2,1,1,2,55,8,3,0,0,0,0,0,9,4,E01022428,3,1,0,1,-1
2022461272927,2022,461272927,1,1,3,1,29,6,3,9,5,0,0,2,0,7,E01024798,3,1,0,1,-1
2022302202207,2022,302202207,1,1,1,1,21,5,3,0,0,0,0,0,1,1,E01019527,-1,0,0.10943,0.89057,-1
2022311178833,2022,311178833,2,1,1,1,21,5,3,0,0,0,0,0,1,10,E01022114,3,1,0,1,-1
2022031188449,2022,031188449,1,1,1,1,21,5,2,0,0,0,0,0,9,4,E01019389,6,1,1,0,-1
2022101240831,2022,101240831,1,3,2,2,53,8,3,0,0,1,0,0,9,1,E01008821,3,1,0,1,-1
2022131235914,2022,131235914,2,3,1,2,27,6,3,0,0,0,0,0,9,1,E01011422,3,1,0,1,-1
2022141225741,2022,141225741,1,2,2,2,24,5,3,0,0,1,0,0,9,3,E01007639,3,1,0,1,-1
2022991172840,2022,991172840,1,3,2,1,21,5,3,0,0,2,0,0,9,1,-1,3,1,0,1,-1
2022401213594,2022,401213594,1,3,2,2,18,4,3,0,0,0,0,0,-1,-1,-1,3,1,0,1,-1
2022201199654,2022,201199654,1,1,1,1,27,6,3,0,0,0,0,0,1,8,E01009252,3,1,0,1,-1
2022010388288,2022,010388288,1,1,1,1,56,9,3,0,0,0,0,0,8,4,E01004617,-1,0,0,1,-1
2022141249902,2022,141249902,1,3,2,1,32,6,3,0,0,1,0,0,9,2,E01007348,3,1,0,1,-1
2022411253350,2022,411253350,4,1,1,1,32,6,3,0,0,0,0,0,9,5,E01015768,3,1,0,1,-1
2022351224931,2022,351224931,1,1,1,2,23,5,3,0,0,0,0,0,9,9,E01033426,3,1,0,1,-1
2022332200769,2022,332200769,3,1,1,1,42,7,3,0,0,0,0,0,9,10,E01025616,-1,0,0.0258,0.9742,-1
2022010413398,2022,010413398,1,1,3,1,13,3,3,1,3,0,0,0,0,2,E01000080,-1,0,0,1,-1
2022131203179,2022,131203179,1,1,3,2,22,5,3,10,7,0,0,2,0,1,E01011667,3,1,0,1,-1
2022061257405,2022,061257405,1,2,2,1,48,8,3,0,0,2,0,0,8,1,E01005639,3,1,0,1,-1
2022411176705,2022,411176705,1,1,3,2,87,11,3,5,3,0,0,0,0,10,E01023803,3,1,0,1,-1
2022302201069,2022,302201069,2,1,1,1,16,4,3,0,0,0,0,0,2,5,E01019438,-1,0,0.08886,0.91114,-1
202263B083622,2022,63B083622,2,1,1,2,23,5,3,0,0,0,0,0,9,-1,-1,-1,0,0.0722,0.9278,-1
2022201275463,2022,201275463,1,1,3,2,24,5,3,5,1,0,0,2,0,3,E01010139,3,1,0,1,-1
2022440464758,2022,440464758,1,1,3,1,10,2,3,5,3,0,0,0,0,10,E01022691,-1,0,0.14573,0.85427,-1
2022552200293,2022,552200293,1,1,3,1,56,9,3,1,1,0,0,0,0,3,E01033242,-1,0,0.1449,0.8551,-1
2022546670822,2022,546670822,1,1,1,1,18,4,3,0,0,0,0,0,3,7,E01031850,-1,0,0.10794,0.89206,-1
2022010408168,2022,010408168,1,1,1,1,18,4,3,0,0,0,0,0,3,4,E01004419,-1,0,0,1,-1
2022010362449,2022,010362449,1,1,3,1,51,8,2,5,4,0,0,0,0,2,E01000289,-1,0,1,0,-1
2022211245420,2022,211245420,2,1,1,1,52,8,2,0,0,0,0,0,1,9,E01029659,7,1,1,0,-1
2022546561822,2022,546561822,2,1,1,1,57,9,3,0,0,0,0,0,5,4,E01015509,-1,0,0.12823,0.87177,-1
2022552200525,2022,552200525,1,1,1,1,20,4,3,0,0,0,0,0,3,1,E01020552,-1,0,0.15735,0.84265,-1
2022161228265,2022,161228265,1,1,3,2,22,5,3,9,9,0,0,0,0,1,E01012790,3,1,0,1,-1
2022461190496,2022,461190496,1,1,1,2,54,8,2,0,0,0,0,0,2,7,E01024242,7,1,1,0,-1
2022170S30722,2022,170S30722,1,3,2,2,72,10,3,0,0,1,0,0,9,9,E01012232,-1,0,0.07147,0.92853,-1
2022010375747,2022,010375747,2,1,1,1,50,8,2,0,0,0,0,0,1,5,E01003292,-1,0,1,0,-1
2022070577052,2022,070577052,2,1,1,1,77,11,3,0,0,0,0,0,1,8,E01006895,-1,0,0.08029,0.91971,-1
2022302201037,2022,302201037,2,1,2,1,44,7,2,0,0,2,0,0,9,2,E01028101,-1,0,1,0,-1
202263C090622,2022,63C090622,1,2,1,1,17,4,2,0,0,0,0,0,9,5,W01000617,-1,0,1,0,-1
2022471134185,2022,471134185,2,1,1,1,40,7,3,0,0,0,0,0,1,4,E01020965,3,1,0,1,-1
2022010390818,2022,010390818,1,1,3,1,48,8,3,5,9,0,0,0,0,5,E01002913,-1,0,0,1,-1
2022332200905,2022,332200905,1,1,1,1,43,7,3,0,0,0,0,0,1,9,E01025693,-1,0,0.05377,0.94623,-1
2022440046716,2022,440046716,2,1,1,1,75,10,3,0,0,0,0,0,1,10,E01032859,-1,0,0.13299,0.86701,-1
2022451193419,2022,451193419,1,1,1,1,44,7,3,0,0,0,0,0,3,6,E01030411,3,1,0,1,-1
2022211192594,2022,211192594,1,2,2,1,20,4,3,0,0,1,0,0,9,1,E01014198,3,1,0,1,-1
2022552201343,2022,552201343,2,1,1,2,26,6,3,0,0,0,0,0,9,9,E01020558,-1,0,0.01709,0.98291,-1
2022061235598,2022,061235598,2,2,1,1,22,5,3,0,0,0,0,0,9,4,E01005171,3,1,0,1,-1
2022201240066,2022,201240066,2,2,1,2,30,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022430543748,2022,430543748,1,1,1,1,22,5,3,0,0,0,0,0,9,9,E01028775,-1,0,0.0915,0.9085,-1
2022430560125,2022,430560125,2,2,1,1,30,6,3,0,0,0,0,0,9,7,E01016355,-1,0,0.04663,0.95337,-1
2022201255603,2022,201255603,1,1,1,1,56,9,2,0,0,0,0,0,5,3,E01008952,7,1,1,0,-1
202260B110725,2022,60B110725,1,1,1,1,56,9,3,0,0,0,0,0,5,-1,-1,-1,0,0.13474,0.86526,-1
2022991197810,2022,991197810,2,1,1,2,27,6,3,0,0,0,0,0,5,6,-1,3,1,0,1,-1
2022101228102,2022,101228102,1,1,3,1,27,6,3,5,1,0,0,0,0,4,E01033077,3,1,0,1,-1
2022320327884,2022,320327884,1,1,3,1,51,8,2,1,1,0,0,0,0,5,E01026232,-1,0,1,0,-1
2022201201377,2022,201201377,2,1,1,1,35,6,2,0,0,0,0,0,1,6,E01029637,7,1,1,0,-1
2022311196870,2022,311196870,1,1,1,1,46,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022411143828,2022,411143828,2,1,1,2,47,8,3,0,0,0,0,0,9,5,E01017615,3,1,0,1,-1
2022440171969,2022,440171969,1,1,1,2,17,4,3,0,0,0,0,0,9,1,E01017336,-1,0,0.1452,0.8548,-1
2022010403933,2022,010403933,1,1,1,1,40,7,3,0,0,0,0,0,2,2,E01000603,-1,0,0,1,-1
2022010382017,2022,010382017,1,1,1,1,43,7,3,0,0,0,0,0,1,4,E01004547,-1,0,0,1,-1
2022401176888,2022,401176888,2,1,1,1,15,3,3,0,0,0,0,0,1,10,E01017460,3,1,0,1,-1
20225222BR223,2022,5222BR223,3,1,1,1,58,9,3,0,0,0,0,0,19,9,E01014725,-1,0,0.03281,0.96719,-1
2022052201532,2022,052201532,2,1,1,1,40,7,3,0,0,0,0,0,9,-1,-1,-1,0,0.03341,0.96659,-1
2022471165619,2022,471165619,2,2,2,1,34,6,3,0,0,1,0,0,9,8,E01021140,3,1,0,1,-1
2022010402841,2022,010402841,1,1,1,1,44,7,2,0,0,0,0,0,21,4,E01015952,-1,0,1,0,-1
2022332200082,2022,332200082,1,2,3,2,66,10,3,6,9,0,0,0,0,8,E01025637,-1,0,0.05721,0.94279,-1
2022610023122,2022,610023122,1,1,1,1,56,9,2,0,0,0,0,0,5,9,W01001390,-1,0,1,0,-1
2022010383211,2022,010383211,1,1,3,2,25,5,3,1,3,0,0,0,0,-1,-1,-1,0,0,1,-1
2022361253680,2022,361253680,1,1,3,1,11,3,3,10,1,0,0,-1,0,3,E01026596,3,1,0,1,-1
2022461152050,2022,461152050,1,1,3,1,17,4,3,5,3,0,0,0,0,9,E01016107,3,1,0,1,-1
2022461245649,2022,461245649,1,1,3,1,44,7,3,10,9,0,0,0,0,5,E01024383,3,1,0,1,-1
2022991166449,2022,991166449,1,1,3,1,16,4,3,5,1,0,0,0,0,1,-1,3,1,0,1,-1
2022991229422,2022,991229422,1,1,3,2,91,11,3,8,8,0,0,0,0,3,-1,3,1,0,1,-1
2022131204307,2022,131204307,1,1,1,2,25,5,3,0,0,0,0,0,9,1,E01011337,3,1,0,1,-1
2022991256732,2022,991256732,1,1,1,2,65,9,3,0,0,0,0,0,9,8,E01015628,3,1,0,1,-1
2022010400746,2022,010400746,2,1,1,1,42,7,3,0,0,0,0,0,1,1,E01002041,-1,0,0,1,-1
2022351176837,2022,351176837,1,1,1,1,53,8,2,0,0,0,0,0,1,6,E01018139,7,1,1,0,-1
2022522200076,2022,522200076,1,1,1,1,16,4,3,0,0,0,0,0,1,9,E01014849,-1,0,0.02168,0.97832,-1
2022361205688,2022,361205688,1,1,1,1,84,11,3,0,0,0,0,0,19,4,E01026586,3,1,0,1,-1
